"text","href"
"","https://extranewsfeed.com/@Goodsvejk"
"Margaret Atwood Is Still Seeing the Future","https://theringer.com/handmaids-tale-margaret-atwood-novel-hulu-adaptation-22a8a87629aa?source=reading_list---4------1-----------"
"","https://theringer.com/@alison.herman"
"Kendrick Lamar Is Hip-Hop’s King—But for How Long?","https://medium.com/@PaulCantor/kendrick-lamar-is-hip-hops-king-but-for-how-long-5a3ae25d4e3d?source=reading_list---4------2-----------"
"","https://medium.com/@PaulCantor"
"Everything Goes Dumb, Part 1: A Retrospective On Streetlight Manifesto’s 2003 Debut AlbumEvery so often, I’ll try and hunt down something on my iPod that I don’t listen to anymore as a way to seek some small thrill out of re…","https://medium.com/@rudehunch/everything-goes-dumb-part-1-a-retrospective-on-streetlight-manifestos-2003-debut-album-87b7f9028630?source=reading_list---4------3-----------"
"","https://medium.com/@rudehunch"
"Opinion: Can you separate the artist from their art? Should you?","https://medium.com/@ebonstorm/opinion-can-you-separate-the-artist-from-their-art-should-you-5a51ad54530a?source=reading_list---4------4-----------"
"","https://medium.com/@ebonstorm"
"The Skill That Grew My Company 600%","https://medium.com/swlh/the-skill-that-grew-my-company-600-753e97195cdc?source=reading_list---4------0-----------"
"","https://medium.com/@mitchellharper"
"What My Obsession with Snapchat Taught Me About Personal Branding","https://startupsventurecapital.com/what-my-obsession-with-snapchat-taught-me-about-personal-branding-3920f8914861?source=reading_list---4------1-----------"
"","https://startupsventurecapital.com/@JessicaZweig_"
"Never ever be passionate.","https://medium.com/do-contribute/never-ever-be-passionate-d84a4554bda8?source=reading_list---4------2-----------"
"","https://medium.com/@dolectures"
"Why I want my employees to leave their jobs","https://medium.com/startup-grind/why-i-want-my-employees-to-leave-their-jobs-95a652f519fb?source=reading_list---4------3-----------"
"","https://medium.com/@invoker"
"What world-class communicators do differently: 3 lessons from neuroscience","https://medium.com/the-mission/what-world-class-communicators-do-differently-3-lessons-from-neuroscience-37c5f29b9837?source=reading_list---4------4-----------"
"","https://medium.com/@Ellie_"
"The search for a better accessibility symbol is solving the wrong design problem","https://medium.com/@alexhaagaard/the-search-for-a-better-accessibility-symbol-is-solving-the-wrong-design-problem-894e6d5e8044?source=reading_list---4------0-----------"
"","https://medium.com/@alexhaagaard"
"0 to 60 brand design","https://medium.com/@kellyrauwerdink/0-to-60-brand-design-b695878a4c16?source=reading_list---4------1-----------"
"","https://medium.com/@kellyrauwerdink"
"How to analyze usability from motion","https://medium.com/ux-in-motion/how-to-analyze-usability-from-motion-a0fef627b4ee?source=reading_list---4------2-----------"
"","https://medium.com/@ux_in_motion"
"How Facebook will kill the gradient","https://medium.muz.li/how-facebook-killed-the-gradient-6eebdf1110f0?source=reading_list---4------3-----------"
"","https://medium.muz.li/@brittanyjezouit"
"Gamification in UX. Increasing User Engagement.","https://uxplanet.org/gamification-in-ux-increasing-user-engagement-6437cbf702aa?source=reading_list---4------4-----------"
"","https://uxplanet.org/@tubikstudio"
"Help","https://help.medium.com"
"Status","https://medium.statuspage.io"
"Blog","https://medium.com/3minread"
"Careers","https://jobs.medium.com"
"Privacy","https://medium.com/policy/f03bf92035c9"
"Terms","https://medium.com/policy/9db0094a1e0f"
"About","https://about.medium.com"
"iOS","https://itunes.apple.com/app/medium-everyones-stories/id828256236?pt=698524&mt=8"
"Android","https://play.google.com/store/apps/details?id=com.medium.reader"
"Sign in / Sign up","https://medium.com/m/signin?redirect=https%3A%2F%2Fmedium.com%2Ftopic%2Flife"
"Self","https://medium.com/topic/self"
"Breaking Up With Sephora","https://thebillfold.com/breaking-up-with-sephora-263087e64d49?source=topic---8------0-----------"
"","https://medium.com/@janineannett"
"Should you beg your partner to stay?","https://psiloveyou.xyz/should-you-beg-your-partner-to-stay-d6a79478a814?source=topic---8------2-----------"
"","https://medium.com/@mumayank"
"The Life of a Millenial Burn(t) Out","https://medium.com/@jessibowtf/the-life-of-a-millenial-burn-t-out-16ebe64e5174?source=topic---8------3-----------"
"How to Avoid Becoming a Pod Person","https://movietime.guru/how-to-avoid-becoming-a-pod-person-87d3da4e101d?source=topic---8------1-----------"
"","https://medium.com/@rossjedwards"
"Living It Up at the Hotel California","https://medium.com/stories-ive-been-meaning-to-tell-you/living-it-up-at-the-hotel-california-b520690f69fa?source=topic---8------4-----------"
"How I Got My Yo-yo And Learned A Lesson In American Economics","https://thecoffeelicious.com/how-i-got-my-yo-yo-and-learned-a-lesson-in-american-economics-c7ce508f7838?source=topic---8------0-----------"
"","https://medium.com/@bookgardener"
"Mike Essig","https://thecoffeelicious.com/@bookgardener"
"Ask A Swole Woman: Can a Personal Trainer Touch You Without Permission?","https://thehairpin.com/ask-a-swole-woman-can-a-personal-trainer-touch-you-without-permission-f0ac4584c967?source=topic---8------2-----------"
"","https://medium.com/@caseyjohnston"
"Casey Johnston","https://thehairpin.com/@caseyjohnston"
"If You’re Suicidal, Staying Alive Is The Most Selfless Thing To Do","https://theestablishment.co/if-youre-suicidal-staying-alive-is-the-most-selfless-thing-you-can-do-a3b30d59505a?source=topic---8------3-----------"
"","https://medium.com/@anne_theriault"
"Anne Thériault","https://theestablishment.co/@anne_theriault"
"How I Hustle: Ryan Elwood","https://medium.com/hustleapp/how-i-hustle-ryan-elwood-dc2124f29aa?source=topic---8------1-----------"
"","https://medium.com/@ryanelwood"
"Tomorrow Is The Day I’ll Quit Today","https://medium.com/@samgrittner/tomorrow-is-the-day-ill-quit-today-5c9325a0a6dd?source=topic---8------4-----------"
"","https://medium.com/@samgrittner"
"How Love is Awareness","https://umairhaque.com/how-love-is-awareness-146ab9c05ee0?source=topic---8------0-----------"
"","https://medium.com/@umairh"
"umair haque","https://umairhaque.com/@umairh"
"Selling Our Grief","https://medium.com/@DominiqueMatti/selling-our-grief-2ac6f4034025?source=topic---8------1-----------"
"","https://medium.com/@DominiqueMatti"
"When I Stopped Counting Days","https://medium.com/ask-me-about-my-uterus/when-i-stopped-counting-days-d9fe42fcb52c?source=topic---8------2-----------"
"","https://medium.com/@AlliTemple"
"5 Questions to Stop Asking People Who are Dating Parents","https://medium.com/@tatummarie/5-things-to-stop-saying-to-your-friend-who-is-dating-a-parent-fceecb20bb01?source=topic---8------0-----------"
"","https://medium.com/@tatummarie"
"Journey after Suicide: Writing from hospital","https://medium.com/invisible-illness/journey-after-suicide-writing-from-hospital-bb71430e1dd4?source=topic---8------1-----------"
"","https://medium.com/@leogopal"
"Bus Taking","https://rover.whoistheo.com/bus-taking-aac4ae42dd2a?source=topic---8------2-----------"
"","https://medium.com/@bwuske"
"Brandon Wuske","https://rover.whoistheo.com/@bwuske"
"A Letter To Cis Parents From a Nonbinary Young Adult","https://medium.com/@hologramvron/a-letter-to-cis-parents-from-a-nonbinary-young-adult-c54e02c5817?source=topic---8------0-----------"
"","https://medium.com/@hologramvron"
"Why Self-Stigma is the Most Dangerous Pitfall when Battling Mental Illness","https://theslant.zova.com/why-self-stigma-is-the-most-dangerous-pitfall-when-battling-mental-illness-6f0459c4a724?source=topic---8------2-----------"
"","https://medium.com/@readwriteandlove"
"Noha Medhat","https://theslant.zova.com/@readwriteandlove"
"Taxes After Marriage","https://thebillfold.com/taxes-after-marriage-85e0a5db0f6?source=topic---8------3-----------"
"","https://medium.com/@laurensieben"
"Lauren Sieben","https://thebillfold.com/@laurensieben"
"What I Learned From My Cat’s Death","https://artplusmarketing.com/what-i-learned-from-my-cats-death-abd245239bc6?source=topic---8------1-----------"
"","https://medium.com/@Innerverse"
"Taylor Maurand","https://artplusmarketing.com/@Innerverse"
